,name,year,release_date,artists,id,duration_ms,explicit,valence,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo
107783,America's Sweetheart,2015,2015-02-13,['Elle King'],2NcstvY8H9PVQ0DMNGHckh,245547,0,0.399,0.0208,0.528,0.928,5.69e-06,1,0.376,-3.925,1,56,0.0664,128.009
107784,Howling At Nothing,2015,2015-08-21,['Nathaniel Rateliff & The Night Sweats'],2YhAqgvjzU2Rw44rAqzGl6,189853,0,0.7090000000000001,0.246,0.583,0.828,0.000121,10,0.103,-4.186,1,55,0.0612,99.843
107785,Old Ties and Companions,2015,2015-05-05,['Mandolin Orange'],53DVsTZvB16BDP30XmfSef,188947,0,0.522,0.883,0.6559999999999999,0.368,0.00287,7,0.109,-9.978,1,54,0.028,116.197
107786,i needed you,2015,2015-02-14,['blackbear'],0Ma4illoFg3z4bYdSRxkJP,176757,1,0.389,0.851,0.6709999999999999,0.43,0.0,10,0.118,-9.848,0,56,0.121,74.031
107787,Until the World Goes Cold,2015,2015-10-02,['Trivium'],1hPKSQuvfLlPeIu8xhRyTf,321162,0,0.531,0.000244,0.517,0.887,0.00258,10,0.151,-7.637,0,57,0.0732,166.00799999999995
107788,For The Love (Big Wild Remix),2015,2015-08-25,"['GRiZ', 'Big Wild', 'Talib Kweli']",6ADKtjBCUtkZbhZdZpnAJr,173465,0,0.5479999999999999,0.097,0.741,0.721,0.00618,10,0.26,-6.369,0,54,0.0903,101.022
107789,Deep Down Low,2015,2015-07-10,['Valentino Khan'],46rZgRYU1H5Xnv0n75OGis,190476,0,0.5,0.00371,0.794,0.8959999999999999,0.615,5,0.0876,-1.514,0,67,0.0677,125.999
107790,Me Está Gustando,2015,2015-12-11,['Banda Los Recoditos'],1PPswVdqYYvfBIk5MdB4Lo,180147,0,0.965,0.479,0.75,0.4970000000000001,0.0,3,0.161,-4.948,1,61,0.0431,144.933
107791,Office Air Conditioners,2015,2015-07-10,"['Sleep Baby Sleep', 'Meditation Awareness', 'Sleep Sound Library', 'Outside Broadcast Recordings', 'Deep Sleep']",04Gv6iKKvurUaZcIwKnlUj,63496,0,0.0365,0.977,0.182,0.202,0.0358,8,0.111,-28.542,1,55,0.0908,57.069
107792,It All Started With a Beer - Single Version,2015,2015-11-06,['Frankie Ballard'],3qtZwBkPpK2Q8fcYRHm4AX,237800,0,0.3670000000000001,0.405,0.541,0.505,0.0,2,0.131,-8.067,1,54,0.0254,74.00399999999998
107793,Die In a Fire (feat. EileMonty & Orko),2015,2015-04-24,"['The Living Tombstone', 'Eile Monty', 'Orko']",4ujxDgeTs9YpwMKHSmZ4qc,185477,0,0.521,0.0275,0.535,0.672,0.0,3,0.327,-4.417,0,59,0.0699,110.048
107794,Tongues,2015,2015-04-14,"['Joywave', 'KOPPS']",5mCprFWOqe0jB96v9RhLBo,234773,0,0.933,0.00048,0.8270000000000001,0.682,0.0187,6,0.101,-7.1110000000000015,0,56,0.0435,117.967
107795,Firefly,2015,2015-04-10,"['Mura Masa', 'Nao']",2s9C5THb9llwyVXtjveV4E,228000,0,0.481,0.4370000000000001,0.7979999999999999,0.443,4.78e-06,10,0.065,-9.21,1,63,0.12,110.027
107796,Did I Mention,2015,2015-01-01,"['Jeff Lewis', 'Mitchell Hope']",1YekSxsAlGlYvm9zjLsKdh,153787,0,0.968,0.0393,0.691,0.877,0.0,7,0.0325,-2.954,1,59,0.159,161.935
107797,All I See Is You,2015,2015-09-11,['Shane Smith & the Saints'],46fHLVEQBcyC8VjnmdDF3q,257413,0,0.338,0.0224,0.391,0.789,9.95e-06,2,0.143,-6.166,1,53,0.0436,126.544
107798,Wonder If You Wonder,2015,2015-09-25,['Witt Lowry'],2fnwiUU3LEvEy7xByzzaDV,235265,1,0.665,0.5529999999999999,0.552,0.6890000000000001,0.0,8,0.105,-9.218,1,57,0.306,95.03
107799,Worlds Collide,2015,2015-09-24,"['League of Legends', 'Nicki Taylor']",6KMgPewrVRxzeFzRwkFa0M,216308,0,0.143,0.0112,0.482,0.7979999999999999,1.48e-06,7,0.8540000000000001,-6.523,0,66,0.0454,110.067
107800,Tompkins Square Park,2015,2015-05-04,['Mumford & Sons'],5DmWOVaWBbIWKQnk6bMdwu,311627,0,0.424,0.0129,0.462,0.753,0.0338,2,0.146,-8.019,0,53,0.0495,161.795
107801,Homegrown Honey,2015,2015-03-31,['Darius Rucker'],15WoYaFanAymIZuebfxvOt,204893,0,0.871,0.122,0.657,0.911,0.0,1,0.0479,-5.072,1,53,0.0496,87.978
107802,Girl of My Dreams,2015,2015-02-06,['Brandon Heath'],2Ar2dRIzmucQyL6xjYiCYo,209880,0,0.6629999999999999,0.684,0.7,0.561,0.0,10,0.126,-6.053999999999999,1,56,0.0413,108.951
107803,PPP,2015,2015-08-28,['Beach House'],5JyJsAZyLTD7W5oWLeB0JK,368547,0,0.153,0.364,0.49,0.466,0.888,1,0.0568,-7.685,1,53,0.0284,104.882
107804,Silhouette,2015,2015-02-24,['Parker McCollum'],0vCtNBSQQj8PJryrO9SjC3,265907,0,0.293,0.062,0.551,0.51,1.59e-06,7,0.114,-7.129,1,52,0.0254,132.14600000000002
107805,Rebel Girl,2015,2015-10-13,['Bikini Kill'],0XyjtybwqSdqMAFfBEkmZf,157333,0,0.5589999999999999,0.0122,0.435,0.939,0.00466,8,0.0614,-3.845,0,57,0.111,134.938
107806,What Do You Mean? - Acoustic,2015,2015-11-13,['Justin Bieber'],5YNf9s8WE3iF33YaFNrgpa,203800,0,0.7559999999999999,0.794,0.773,0.358,0.0,8,0.104,-10.634,1,64,0.044,124.934
107807,One Time,2015,2015-02-17,['Marian Hill'],1Z4UKak2eNteHFZkwiYPNz,217613,0,0.519,0.289,0.843,0.244,0.0,9,0.19,-12.34,0,57,0.457,159.836
107808,The Body (feat. Jeremih),2015,2015-03-31,"['Wale', 'Jeremih']",1cOi4OoRlpOznxiRa8FfHf,232661,1,0.172,0.0774,0.493,0.542,0.0,9,0.239,-8.016,1,55,0.076,109.399
107809,Soothing White and Brown Noise: Sounds for Getting a Good Night’s Sleep,2015,2015-02-19,['Natural White Noise Relaxation'],36IXRA44nUFUD5qwZ0L4hf,178013,0,0.0,0.745,0.0,0.000599,0.998,8,0.139,-18.318,0,61,0.0,0.0
107810,Bruh...,2015,2015-07-31,['Lil Dicky'],4roDTLs05yU9RpSBqwfKQ3,262985,1,0.7559999999999999,0.182,0.906,0.888,0.0,2,0.934,-7.275,1,54,0.152,105.991
107811,Runnin' (Lose It All),2015,2015-09-17,"['Naughty Boy', 'Beyoncé', 'Arrow Benjamin']",5yZvaUVyuXfSVUaMumFi6l,213019,0,0.0784,0.0103,0.319,0.846,4.11e-05,6,0.475,-6.109,1,67,0.0796,139.16299999999998
107812,Pipe It Up,2015,2015-07-31,['Migos'],6eBrlbv2HMYcldwjoMWIrC,206267,1,0.476,0.181,0.92,0.731,0.0,4,0.121,-4.996,0,55,0.274,132.086
107813,Ditmas,2015,2015-05-04,['Mumford & Sons'],3e9dlCDa68YOOJ5kFSiEdp,218628,0,0.518,0.0055,0.524,0.733,0.00654,0,0.086,-7.39,1,53,0.0404,144.037
107814,Meteor Shower,2015,2015-11-09,['Cavetown'],6A2itXgDf96XHp9qR6oyPN,265010,0,0.141,0.428,0.512,0.488,5.1e-05,5,0.109,-10.31,1,56,0.0328,170.017
107815,Into The Deep (feat. Macy Gray),2015,2015-07-13,"['Galactic', 'Macy Gray']",1Zgy5BpiAKSAhnvWgOrwIz,222853,0,0.215,0.0202,0.579,0.5670000000000001,1e-06,10,0.246,-6.287999999999999,1,54,0.0314,136.06
107816,Beachside,2015,2015-05-12,"['Bazanji', 'Jackson Breit']",7tld8T5xAPfOtMDYJ0GpdO,227004,1,0.194,0.0627,0.711,0.69,0.0,5,0.263,-4.948,0,55,0.0579,77.179
107817,Complexion (A Zulu Love),2015,2015-03-16,"['Kendrick Lamar', 'Rapsody']",72hFOhhhnOJZnnp6uVOgPn,263360,1,0.37,0.5660000000000001,0.665,0.5579999999999999,4.57e-06,2,0.219,-7.862999999999999,0,57,0.303,89.95299999999996
107818,Coming Down,2015,2015-08-28,['Halsey'],4lKXjLzAV0Nxwln8MxHVtQ,223299,0,0.539,0.436,0.625,0.753,0.00273,6,0.3670000000000001,-5.983,0,57,0.166,88.956
107819,Yo Quisiera Entrar,2015,2015-11-06,['Ariel Camacho y Los Plebes Del Rancho'],5CjrMbWa5HP0cY3sT28RDi,282885,0,0.597,0.353,0.534,0.618,0.0,0,0.3229999999999999,-4.56,1,58,0.0333,150.267
107820,Smell These Roses,2015,2015-06-09,['The Holdup'],3mm32rvh1cCv9k2ykZcsFf,242931,0,0.529,0.023,0.773,0.5820000000000001,0.000135,8,0.0743,-8.003,0,53,0.043,87.008
107821,Til The Day I Die,2015,2015-08-07,"['TobyMac', 'NF']",2v49NJk4EhgM4xVkNKrfqc,227813,0,0.346,0.0076599999999999,0.6579999999999999,0.877,2.54e-05,10,0.127,-5.502000000000002,0,54,0.0352,99.979
107822,Uptown Funk,2015,2015-03-24,['Kidz Bop Kids'],0Gpu8A8uTQ0CZFHRhzqBst,224133,0,0.794,0.0457,0.8190000000000001,0.868,0.0,0,0.0457,-3.862,1,53,0.22,114.995
107823,Something's Gotta Give,2015,2015-04-07,['All Time Low'],1SeefzwSDiFCjRWaBslRIj,189418,0,0.675,0.0101,0.496,0.913,0.0,4,0.118,-3.286,1,58,0.0449,165.986
107824,Hopes And Dreams,2015,2015-09-15,['Toby Fox'],7CMVo848b9LsUtVavIoiXC,181286,0,0.391,0.000279,0.447,0.8270000000000001,0.914,0,0.0879,-8.745,0,59,0.0632,170.65200000000004
107825,Levels,2015,2015-11-20,['Nick Jonas'],6pf9datdAtxQj4EU8UYHSx,167693,0,0.66,0.0488,0.4320000000000001,0.6559999999999999,0.0,5,0.256,-4.669,0,57,0.428,199.246
107826,Keep On Loving You,2015,2015-10-05,['Cigarettes After Sex'],6dYcUcj1TyZZES5ivtjLdk,233000,0,0.125,0.5329999999999999,0.455,0.37,0.959,2,0.111,-9.328,0,53,0.0247,73.683
107827,Break the Law,2015,2015-09-18,['Mac Miller'],7qfur8OfEOABgenV3Wf0JK,195840,1,0.438,0.193,0.464,0.775,0.0,10,0.155,-5.374,0,54,0.263,148.442
107828,I Need U,2015,2015-04-29,['BTS'],3RlcLpMmRvSd84Uw6Yt4Iw,210987,0,0.71,0.0215,0.486,0.88,0.0,5,0.24,-3.097,0,62,0.0706,158.043
107829,Drinks On Us,2015,2015-03-06,"['Mike WiLL Made-It', 'The Weeknd', 'Swae Lee', 'Future']",3Z4iF2sFcW63WclmUYd7IE,311163,1,0.485,0.365,0.774,0.628,8.94e-05,10,0.0991,-6.5360000000000005,0,55,0.274,128.982
107830,"Flex (Ooh, Ooh, Ooh)",2015,2015-06-02,['Rich Homie Quan'],2LLFl56eIFGFlnrplUC26f,176675,1,0.885,0.038,0.728,0.62,0.0,2,0.342,-7.532999999999999,1,55,0.0434,81.99799999999998
107831,Lay Down,2015,2015-10-16,['Son Little'],3x8IsQzb1KhPPo6zNGzzL1,228000,0,0.255,0.775,0.467,0.257,0.0,5,0.118,-10.123,1,57,0.0314,106.605
107832,Hell to Pay,2015,2015-09-04,['Five Finger Death Punch'],6J97fOUqgVLcb1eg21QXjg,187671,0,0.506,5.8e-05,0.555,0.973,0.0,6,0.221,-3.884,1,53,0.0663,96.003
107833,Blow a Bag,2015,2015-07-17,['Future'],6ycYqFnXnjMOwMvEMbEpUk,194240,1,0.15,0.218,0.7929999999999999,0.607,4.95e-06,4,0.348,-6.488,0,54,0.0819999999999999,140.99200000000005
107834,Monster,2015,2015-03-03,['Meek Mill'],37EDnGj3yFe5Hs4Zk3s3YF,170883,1,0.529,0.0103,0.67,0.75,0.0,11,0.338,-4.954,1,53,0.205,94.405
107835,Be Kind To Yourself,2015,2015-10-09,['Andrew Peterson'],1wGT5V8UDHe2Hd4UU9YFuM,164960,0,0.522,0.546,0.588,0.453,6.13e-06,2,0.0824,-10.024,1,55,0.0294,107.039
107836,Hold on Forever,2015,2015-08-21,['Rob Thomas'],2yARskwKoNDTbL61y3qqjy,215120,0,0.787,0.194,0.473,0.8590000000000001,2.6e-06,4,0.161,-5.948,1,55,0.0396,75.824
107837,Me and the Whiskey,2015,2015-05-19,"[""Whitey Morgan and the 78's""]",6Bvh8a4YhNyqsafMVYlRrd,272074,0,0.5539999999999999,0.000347,0.39,0.828,0.144,2,0.128,-5.452999999999999,1,53,0.0284,81.861
107838,Dope,2015,2015-04-29,['BTS'],6dr6QeqH62tYUiPezRbinq,240021,0,0.622,0.0483,0.619,0.889,0.0,10,0.324,-3.108,0,62,0.219,77.058
107839,I Found A Girl,2015,2015-10-13,['The Vamps'],6YZOPDWjsa6BPOWLge5gKg,179440,0,0.645,0.118,0.7170000000000001,0.856,0.0,4,0.274,-4.68,1,54,0.0565,89.98200000000001
107840,The Time Warp,2015,2015-08-21,"[""Richard O'Brien"", 'Patricia Quinn', 'Nell Campbell']",5Y8sslyf4YIBYxYUYmY52K,198049,0,0.542,0.093,0.368,0.858,0.00267,1,0.0986,-4.9860000000000015,0,54,0.246,175.7
107841,Bath Salts,2015,2015-07-17,['Highly Suspect'],252T5dAokvMiNzXZchojoH,239813,1,0.143,0.00105,0.249,0.68,0.0128,9,0.116,-5.444,1,53,0.0594,189.879
107842,Can I,2015,2015-05-19,"['Alina Baraz', 'Galimatias']",65jAAJsVwn1GaToyDX44Z3,230400,0,0.106,0.325,0.364,0.537,0.0,2,0.128,-8.123,0,53,0.0622,200.62
107843,Flesh without Blood,2015,2015-11-06,['Grimes'],4ZcGbQ5dOKX6rJk4yvza9R,264524,0,0.66,0.000904,0.481,0.965,0.000727,8,0.476,-2.9930000000000003,1,58,0.0875,155.938
107844,Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around,2015,2015-02-10,['The Barden Bellas'],07o54snAilKYHsW8bGFe9x,216413,0,0.248,0.574,0.486,0.6940000000000001,0.0,0,0.125,-5.8,1,53,0.141,109.41
107845,Querida,2015,2015-02-03,"['Juan Gabriel', 'Juanes']",7osHjFGYUmIMB6eAiU9HDs,295280,0,0.509,0.321,0.4270000000000001,0.586,0.0,0,0.0818,-5.325,1,65,0.0286,178.05900000000003
107846,The Goldfish,2015,2015-06-16,['The Laurie Berkner Band'],2zDAOLe0Z9FJTINDAEZvW9,214960,0,0.644,0.7020000000000001,0.639,0.52,0.0,0,0.121,-4.079,1,55,0.132,105.328
107847,Blank Space/Stand By Me - Live From Spotify London,2015,2015-04-20,['Imagine Dragons'],3Dbgo1HE3DErIBNDIO4Hyd,303434,0,0.514,0.379,0.774,0.5529999999999999,0.0,9,0.7390000000000001,-6.815,1,65,0.0823,102.055
107848,Paradise - Extended,2015,2015-02-24,['Big Sean'],1o8jNa1Rsgh0iI9KQKRDHN,215440,1,0.218,0.0422,0.8009999999999999,0.64,0.0,8,0.111,-5.507999999999999,0,54,0.278,127.986
107849,Hello,2015,2015-11-27,['Erykah Badu'],1rqduvolf1CVHSzY519bPp,319959,0,0.394,0.643,0.4370000000000001,0.526,0.0,11,0.325,-5.876,0,56,0.174,76.16199999999998
107850,Ok Alright (feat. ScHoolboy Q),2015,2015-09-04,"['Travis Scott', 'ScHoolboy Q']",0MRZ9nMoLc7qQ8Nhovv8C8,417693,1,0.149,0.141,0.53,0.6609999999999999,0.00018,8,0.123,-5.5070000000000014,1,57,0.083,122.482
107851,Elastic Heart - Piano Version,2015,2015-05-04,['Sia'],0udoMICxzaUbNUT8EVRq8B,250133,0,0.25,0.903,0.44,0.306,0.0,9,0.0888,-5.403,1,63,0.0377,71.021
107852,Fourth of July,2015,2015-03-31,['Sufjan Stevens'],4K3RZJ8sWPbv0IedcnEfw6,279316,0,0.156,0.973,0.441,0.104,0.354,6,0.119,-22.399,0,60,0.0459,120.266
107853,Biscuits,2015,2015-06-23,['Kacey Musgraves'],4vHVfwVi2CEc4r7P1Pr9iu,196520,0,0.84,0.331,0.438,0.5720000000000001,0.0,0,0.0805,-5.5420000000000025,1,54,0.0407,202.414
107854,Pink Lemonade,2015,2015-04-14,['The Wombats'],7dFERLugNJZUgtX1V3KA4b,226107,0,0.821,0.00406,0.56,0.956,1.55e-06,0,0.358,-4.3660000000000005,1,52,0.0776,143.993
107855,Drops In the Ocean,2015,2015-03-17,['Hawk Nelson'],3qEOommLiDYvxoZfsB3ONu,201733,0,0.517,0.0218,0.595,0.758,0.0,2,0.162,-4.093999999999999,1,52,0.033,126.963
107856,Holy Ghost,2015,2015-10-16,['BØRNS'],5ho74ZlMvEbyhFutCd8SGg,256653,0,0.775,0.00153,0.591,0.8740000000000001,1.4499999999999992e-05,6,0.0602,-4.224,0,56,0.0562,89.99799999999998
107857,Together,2015,2015-10-30,['Josh Ward'],5y4kIhxMGxEqmUTDdbf0jI,246373,0,0.458,0.027,0.462,0.7140000000000001,8.76e-06,3,0.101,-6.9110000000000005,1,52,0.0341,135.997
107858,Phenomenal,2015,2015-07-24,['Eminem'],4e5lEqydMatcEio6ef9Dpf,282547,1,0.0471,0.153,0.64,0.841,0.0,1,0.0457,-2.426,0,60,0.0466,121.075
107859,Been You,2015,2015-11-13,['Justin Bieber'],6gcA4zzG6FnMEgPSDKbAMs,199227,0,0.861,0.0223,0.74,0.7809999999999999,0.0,7,0.321,-6.204,0,61,0.07,113.021
107860,Brave Shine,2015,2015-07-29,['Aimer'],0f34MnV51uwA1jhPQ2XnDe,233493,0,0.46,0.00307,0.365,0.893,6.55e-06,5,0.141,-5.912000000000001,0,62,0.0909,171.08
107861,For Free? - Interlude,2015,2015-03-16,['Kendrick Lamar'],75izAeHlGuOgA865CFDyIv,130893,1,0.745,0.588,0.526,0.8959999999999999,0.0,8,0.37,-4.708,1,57,0.197,129.313
107862,Long Espresso,2015,2015-11-04,"['o k h o', 'Saito']",4idh2MYeUKe5ZinwBUoT5v,95143,0,0.812,0.779,0.713,0.303,0.00336,11,0.465,-12.477,1,57,0.11,76.02199999999998
107863,Wasting Time,2015,2015-08-21,['Nathaniel Rateliff & The Night Sweats'],26bn9OCVa4MW826HIIGNfr,224360,0,0.393,0.208,0.302,0.698,0.00494,2,0.123,-5.702000000000001,1,54,0.0482,78.411
107864,Irresistible,2015,2015-10-16,"['Fall Out Boy', 'Demi Lovato']",3Y3gChJoEUTqrtuqJCIPQk,205851,0,0.3670000000000001,0.0489,0.504,0.889,0.0,2,0.19,-4.533,1,57,0.0737,165.047
107865,Who Do You Love,2015,2015-10-23,['Marianas Trench'],5KAgd2yW7tktrKDsJhO9Fr,232100,0,0.56,0.122,0.682,0.7140000000000001,0.0,2,0.224,-7.511,1,57,0.0534,106.989
107866,Reminiscence,2016,2016-06-17,['Johannes Bornlöf'],4JX3QGip45EV6Ne0uvV9NK,152747,0,0.197,0.988,0.5329999999999999,0.0842,0.91,8,0.111,-17.49,1,64,0.0494,61.773
107867,A Gentle Thunderstorm,2016,2016-03-01,"['Rain Sounds', 'Rain Sounds & White Noise', 'Relaxing Rain Sounds', 'Meditation Rain Sounds', 'Sleep Sound Library', 'Rain Sounds Sleep']",1IGh7oA0ClbylSxrlbK8kK,89230,0,0.0148,0.769,0.13,0.653,0.992,2,0.175,-23.888,1,58,0.061,86.728
107868,Midnight Mischief - Tom Misch Remix,2016,2016-09-19,"['Jordan Rakei', 'Tom Misch']",3O5JIwSON3KBaoyMUsjLjn,266087,0,0.0395,0.4920000000000001,0.546,0.404,0.0269,7,0.115,-7.441,1,66,0.0353,92.07
107869,Me llamas (feat. Maluma) - Remix,2016,2016-12-02,"['Piso 21', 'Maluma']",5hEM0JchdVzQ5PwvSfITeX,210323,0,0.745,0.547,0.76,0.838,1.3e-06,7,0.0664,-3.828,0,71,0.0529,93.05
107870,I Don't Wanna Be Okay Without You,2016,2016-12-20,['Charlie Burg'],5HKv1sFHbXgmXBih203HxT,243797,0,0.166,0.399,0.532,0.319,2.52e-05,5,0.138,-7.461,1,62,0.0288,62.984
107871,Weston Road Flows,2016,2016-05-06,['Drake'],4PA16FAl8LPmFmOhARawdV,253533,1,0.35,0.0635,0.623,0.74,0.0,1,0.366,-6.942,1,59,0.307,82.87700000000002
107872,Pull Up (feat. Lil Uzi Vert),2016,2016-05-25,"['Wiz Khalifa', 'Lil Uzi Vert']",6LTsvaebP6V9tJFvZxqi5M,207391,1,0.266,0.0178,0.852,0.764,0.0,8,0.336,-4.283,0,58,0.0631,132.981
107873,To the Bone,2016,2016-11-22,['JT Music'],4v0zHVexOKpWOHaiTEaZh0,293400,0,0.856,0.192,0.775,0.857,0.0,8,0.268,-5.397,1,60,0.0354,100.02
107874,"I'm Sorry, I'm Trying",2016,2016-04-01,"['nothing,nowhere.']",2rzzlMrfwWdmJnSilwRqBM,204964,0,0.182,0.31,0.615,0.521,1.6e-06,2,0.0978,-8.849,1,60,0.0483,139.438
107875,Hunger in My Stomach,2016,2016-05-03,['Overtime'],4hexDDErC1cS0SF4Eqrz8k,283280,1,0.222,0.0905,0.58,0.6659999999999999,0.0,3,0.178,-6.664,0,55,0.0337,132.997
107876,I Can't Go on Without You,2016,2016-06-10,['KALEO'],1dX6oGAG5PaexuPj29PsYd,377000,0,0.194,0.655,0.368,0.267,2.24e-05,8,0.0834,-9.395,0,65,0.0428,91.88
107877,Sunday Vibes,2016,2016-04-05,"['Masego', 'Medasin']",3l75jB2gKi4VpgklWIbTOz,226168,0,0.22,0.258,0.691,0.67,0.764,1,0.117,-4.471,1,62,0.0644,170.06599999999997
107878,So Far Away,2016,2016-08-16,"['Agust D', 'SURAN']",41sIKltzKnhFsDXWTKjO3R,358271,0,0.277,0.00927,0.485,0.828,0.0,11,0.325,-4.505,0,65,0.112,93.723
107879,Calling All My Lovelies,2016,2016-11-17,['Bruno Mars'],6ObpR8ek44tvWefQRcSo8K,250080,0,0.865,0.0392,0.662,0.705,2.38e-06,1,0.105,-6.56,0,63,0.0399,159.996
107880,Cleopatra,2016,2016-04-08,['The Lumineers'],3MvtzgklFDhOAC3lQJR09S,201413,0,0.485,0.228,0.536,0.775,0.000143,8,0.0947,-6.765,1,54,0.0394,151.393
107881,Beautiful Strangers,2016,2016-10-27,['Kevin Morby'],0prVUHQu2xr6pI5iEbKtxo,375903,0,0.8909999999999999,0.762,0.826,0.423,0.0689,4,0.105,-11.127,1,64,0.0445,100.042
107882,Una Pagina Mas,2016,2016-04-25,"['Los Cadetes De Linares', 'Lupe Tijerina y Rosendo Cantu']",0vjefNvtMdFmw7LOBA2NOp,162560,0,0.728,0.451,0.626,0.578,0.0,8,0.17,-5.92,1,62,0.0271,93.928
107883,Quick Musical Doodles,2016,2016-07-29,['Two Feet'],7tZdkPtebOG29TzPPHlsem,144000,0,0.433,0.241,0.688,0.349,0.685,6,0.374,-7.182,0,67,0.27,169.773
107884,Sandcastles,2016,2016-04-23,['Beyoncé'],2FNPJWVdGxYhWaotd6rULS,182720,1,0.101,0.866,0.33,0.357,1.76e-05,10,0.19,-10.171,1,61,0.0348,84.119
107885,Sriracha,2016,2016-12-09,"['Tech N9ne', 'Logic', 'Joyner Lucas']",7tof6xjzkgAQqBAHLa1r4r,227493,1,0.602,0.142,0.6629999999999999,0.774,0.0,1,0.462,-5.46,1,58,0.318,90.059
107886,Dámaso,2016,2016-02-19,['Gerardo Ortiz'],7yAwyQ2np0KRjeXsGwirez,159027,0,0.964,0.314,0.58,0.841,0.0,2,0.199,-4.073,0,64,0.0324,165.93599999999995
107887,Let Me Hold You (Turn Me On),2016,2016-04-13,"['Cheat Codes', 'Dante Klein']",3aLWuWKHaTV4Ok7LKvXRYn,162425,0,0.267,0.0992,0.6809999999999999,0.774,0.0,1,0.35,-3.167,0,63,0.0787,102.924
107888,Far Away,2016,2016-05-06,['Tomppabeats'],3pUMsLZIy50bhHOR8K8EKG,52603,0,0.718,0.444,0.675,0.495,0.964,10,0.162,-11.151,0,55,0.0957,73.117
107889,My Little Girl,2016,2016-10-21,['Tim McGraw'],3dNhdwu8RcaVdrDZ1cAtzx,218560,0,0.238,0.351,0.457,0.636,7.01e-06,0,0.111,-3.41,1,56,0.0262,144.686
107890,Power,2016,2016-11-18,['Little Mix'],0lUSd7TCG8srh6HpIAEIWL,247840,0,0.517,0.0372,0.5660000000000001,0.855,0.000157,7,0.181,-4.016,1,68,0.211,172.96599999999995
107891,For Whom The Bell Tolls,2016,2016-12-09,['J. Cole'],3MWlVSkoLS1e66nlZ2tuWJ,127880,1,0.185,0.536,0.595,0.416,0.0,10,0.293,-10.957,0,58,0.0366,74.556
107892,Paris,2016,2016-02-26,['The 1975'],59RNdFA4oFNIvTIvaBxqgQ,293067,0,0.863,0.53,0.792,0.662,0.0012,8,0.0598,-6.516,1,55,0.0356,117.012
107893,Soulmate,2016,2016-09-16,['Mac Miller'],2puHJmjL4jvO19aEA7kzcb,272973,0,0.561,0.132,0.606,0.534,1.1e-06,1,0.148,-6.904,1,58,0.512,111.044
107894,I Love Kanye,2016,2016-06-10,['Kanye West'],5CGS4UovzA7ftCJkLVXQju,44827,1,0.966,0.594,0.7559999999999999,0.374,0.0,5,0.217,-7.966,1,59,0.741,80.32600000000002
107895,Fix,2016,2016-07-12,['Chris Lane'],6gXuwld0PRtinePSXV2Vn1,190240,0,0.7,0.0951,0.532,0.883,0.0,0,0.304,-2.7430000000000003,0,56,0.0352,99.995
107896,I Get to Love You,2016,2016-02-12,['Ruelle'],3CV4lFELdziNM1OnHU8nwz,239362,0,0.0863,0.924,0.335,0.251,0.0,2,0.111,-6.225,1,62,0.0317,153.298
107897,Moonlight in Atlanta,2016,2016-01-15,['Russ'],4vzV11MKDc82D9r1YV61MQ,163500,1,0.236,0.8909999999999999,0.514,0.32,0.0,9,0.0977,-9.669,1,58,0.144,76.916
107898,They Don't Know,2016,2016-09-09,['Jason Aldean'],3bzE57iNavJJxXL9GgBiOK,195307,0,0.426,0.0207,0.434,0.921,0.00209,10,0.116,-2.248,0,55,0.0688,171.945
107899,CHEER UP,2016,2016-04-25,['TWICE'],4CeE0LU1SkHshwHeMfPwqk,208853,0,0.509,0.139,0.5479999999999999,0.885,0.0,6,0.0716,-1.48,1,67,0.125,172.946
107900,Broken Bones,2016,2016-06-10,['KALEO'],0lwUIYJfWGB8qUEAJtYfb6,245960,0,0.654,0.802,0.779,0.486,5.76e-05,5,0.0992,-7.205,1,63,0.193,123.993
107901,Masterpiece,2016,2016-05-27,['Big Thief'],2WTxIQ0ufU7AxT43ZKpllY,230586,0,0.401,0.00107,0.419,0.7040000000000001,3.04e-05,4,0.161,-7.819,1,59,0.0288,72.044
107902,I Know Somebody,2016,2016-06-17,['LOCASH'],6pyshZbArprWRBXLbYVPO9,197830,0,0.491,0.0356,0.505,0.903,0.0,1,0.127,-3.699,1,55,0.037,88.986
107903,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",2016,2016-05-27,"['Chance the Rapper', 'T-Pain', 'Kirk Franklin', 'Eryn Allen Kane', 'Noname']",2AgnbuzvnfPvq1sAYNB4pj,406983,1,0.41,0.617,0.456,0.609,0.0,7,0.0724,-6.439,0,57,0.377,86.368
107904,Foldin Clothes,2016,2016-12-09,['J. Cole'],77IAeEz8LEchPN8UNjaTJ2,316920,1,0.614,0.234,0.698,0.487,0.00086,7,0.0724,-9.887,0,58,0.312,161.94299999999996
107905,Hercules,2016,2016-02-05,['Young Thug'],5MD2QLnFM2ChpKAh33z0zr,280831,1,0.431,0.0324,0.742,0.5589999999999999,0.0,5,0.0987,-5.876,1,57,0.141,146.923
